"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product URL","Redirect Old URL?","Product Tax Code","Product Condition","Product Custom Fields"
156,P,1046N,"Luxury Lip-Shine (Rose-Quartz)","Chatto Cosmetics","Rich in emollients, moisturizers and essential oils to soften lips and add sensuous shine. Our superior formulation contains soothing Vitamin E and Paraben-Free Sunscreen. For dramatic shine, apply over bare lips or your favorite lipstick for extraordinary patina. ",0.00,0.00,0.00,12.50,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,22/01/2012,10/05/2017,"Category Name: Lips , Category Path: Lips |Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Lip Gloss, Category Path: Lip Gloss","Product Image File: Chatto_Lip_Gloss_#3__Final___13689.JPG, Product Image URL: http://www.chatto.com/product_images/z/846/Chatto_Lip_Gloss_#3__Final___13689.JPG",,,,/luxury-lip-shine-rose-quartz/,,,New,
157,P,1064L,"Luxury Lip-Shine (Sable)","Chatto Cosmetics","Rich in emollients, moisturizers and essential oils to soften lips and add sensuous shine. Our superior formulation contains soothing Vitamin E and Paraben-Free Sunscreen. For dramatic shine, apply over bare lips or your favorite lipstick for extraordinary patina.",0.00,0.00,0.00,12.50,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,22/01/2012,10/05/2017,"Category Name: Lips , Category Path: Lips |Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Lip Gloss, Category Path: Lip Gloss","Product Image File: Chatto_Lip_Gloss_#4__Final___56433.JPG, Product Image URL: http://www.chatto.com/product_images/o/682/Chatto_Lip_Gloss_#4__Final___56433.JPG",,,,/luxury-lip-shine-sable/,,,New,
158,P,1064M,"Luxury Lip-Shine (Wine-Radiance)","Chatto Cosmetics","Rich in emollients, moisturizers and essential oils to soften lips and add sensuous shine. Our superior formulation contains soothing Vitamin E and Paraben-Free Sunscreen. For dramatic shine, apply over bare lips or your favorite lipstick for extraordinary patina.",0.00,0.00,0.00,12.50,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,22/01/2012,10/05/2017,"Category Name: Lips , Category Path: Lips |Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Lip Gloss, Category Path: Lip Gloss","Product Image File: Chatto_Lip_Gloss_#5__Final___73582.JPG, Product Image URL: http://www.chatto.com/product_images/o/777/Chatto_Lip_Gloss_#5__Final___73582.JPG",,,,/luxury-lip-shine-wine-radiance/,,,New,
159,P,102011,"Loc Jam for Locs, Twists, & Molding",Uni-Locs,"Chatto's Loc Jam creates superior hold without unwanted build-up or flaking, provides excellent definition and shine; provides maximum control for locs, twists, edges, spikes, sculpturing and molding. With 100% Argan Oil, Shea Oil, Omega-3 and Flax Seed Oil, Chatto's Loc Jam brings elasticity, strength, and moisture to hair. NON-STICKY  |  NON-GREASY  |  ALCOHOL-FREE",0.00,0.00,0.00,8.99,0.0000,N,"Water, <a href=""http://www.chatto.com/aloe-vera/"">Aloe Vera Gel</a>, <a href=""http://www.chatto.com/argan-oil/"">Argan Oil</a>
, <a href=""http://www.chatto.com/shea-butter/""> Shea Butter Oil</a>, <a href=""http://www.chatto.com/castor-oil/"">Organic Castor Oil</a>,
 <a href=""http://www.chatto.com/flax-seed-oil/"">Flax Seed Oil</a>, Grape Seed Oil, <a href=""http://www.chatto.com/omega-3/"">Omega-3</a>, Seaweed Extract, Hydrolyzed Wheat Protein, <a href=""http://www.chatto.com/olive-oil/"">Olive Oil</a>, <a href=""http://www.chatto.com/castor-oil/"">Castor Oil</a>
",2.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,06/04/2012,10/05/2017,"Category Name: Tight, Category Path: Tight|Category Name: Hair Care, Category Path: Hair Care|Category Name: Gels, Category Path: Gels|Category Name: Styling Aids, Category Path: Styling Aids|Category Name: Men, Category Path: Men|Category Name: Uni-Locs™, Category Path: Uni-Locs™|Category Name: Fly-Away Hair, Category Path: Fly-Away Hair|Category Name: Thick | Coarse, Category Path: Thick | Coarse|Category Name: Natural Hair, Category Path: Natural Hair|Category Name: Locs + Twists, Category Path: Locs + Twists|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Styling Products, Category Path: Styling Products","Product Image File: chatto_loc_jam_final_front_2__22131.jpg, Product Image URL: http://www.chatto.com/product_images/q/781/chatto_loc_jam_final_front_2__22131.jpg|Product Image File: chatto_loc_jam_final___11094.jpg, Product Image URL: http://www.chatto.com/product_images/u/291/chatto_loc_jam_final___11094.jpg",,,,/loc-jam-for-locs-twists-molding/,,,New,"""Application=Take necessary amount and apply to wet or dry hair. Excellent for holding, maintaining, and molding your Locs, Twists, Junior & Mature Locs, Dreadlocks, and Hair Edges Control"""
160,P,2011,"Twist & Grow Creme (2 oz.)",Uni-Locs,"Twist and Grow Creme is excellent for blow-dry, comb twists, locs, dreads, two-strand twists, molding and setting.With the combination of essential oils and vitamins, this growth creme is one of the best on the market for prevention of dry-flaky scalp, maintenance, growth, strength and hold; creme also brings bounce and shine to hair, without drying the scalp. ""It is not the locs in your head, but the love in your heart that makes your locs.""   ",0.00,0.00,0.00,7.99,0.0000,N,"Deionized Water, <a href=""http://www.chatto.com/aloe-vera/"">Aloe Vera Gel</a>, Wheat Protein Gel, <a href=""http://www.chatto.com/argan-oil/"">Argan Oil</a>, <a href=""http://www.chatto.com/shea-butter/"">Shea Butter</a>, <a href=""http://www.chatto.com/castor-oil/"">Castor Oil</a>, <a href=""http://www.chatto.com/flax-seed-oil/"">Flax Seed Oil</a>, Grape Seed Oil, <a href=""http://www.chatto.com/omega-3/"">Omega-3</a>, Seaweed Extract, Hydrolyzed Wheat Protein, <a href=""http://www.chatto.com/vitamin-a/"">Vitamin A</a>, <a href=""#"">Vitamin E</a>, Natural Oils",2.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,06/04/2012,16/05/2017,"Category Name: Curly | Wavy, Category Path: Curly | Wavy|Category Name: Tight, Category Path: Tight|Category Name: Hair Care, Category Path: Hair Care|Category Name: Gels, Category Path: Gels|Category Name: Styling Aids, Category Path: Styling Aids|Category Name: Men, Category Path: Men|Category Name: Uni-Locs™, Category Path: Uni-Locs™|Category Name: Fly-Away Hair, Category Path: Fly-Away Hair|Category Name: Dull Hair [Lacks Shine], Category Path: Dull Hair [Lacks Shine]|Category Name: Thick | Coarse, Category Path: Thick | Coarse|Category Name: Locs + Twists, Category Path: Locs + Twists|Category Name: Curls | Waves, Category Path: Curls | Waves|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Styling Products, Category Path: Styling Products","Product Image File: twist_loc_gel_2oz._final___18986.jpg, Product Image URL: http://www.chatto.com/product_images/j/310/twist_loc_gel_2oz._final___18986.jpg",,,,/twist-grow-creme-2-oz/,,,New,"""Application=First shampoo & condition hair. Apply Twist & Loc Gel from the scalp to the end of the hair. Twist, Mold, or set hair to a desired style"""
161,P,022011,"Longevity Botanical Red Deep Raspberry Enhancement Color Conditioner",,"  Longevity Botanical Red Deep Raspberry Enhancement Color Conditioner extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.99,0.0000,N,"Purified Water, Strawberry Leaves, Red Organic Raspberry, Silver Needle Tea, Black Tea, Rooibos Tea, <a href=""http://www.chatto.com/shea-butter/"">Shea Butter</a>, <a href=""http://www.chatto.com/castor-oil/"">Botanical Castor Oil</a>, <a href=""http://www.chatto.com/olive-oil/"">Olive Oil</a>, <a href=""http://www.chatto.com/coconut-oil/"">Coconut Oil</a>, Bur Oil, Green Tea, Olive Extract, Ginger Extract, <a href=""http://www.chatto.com/nettle/"">Nettle</a>, Grape Seed Oil, Comfrey,  <a href=""http://www.chatto.com/rosemary/"">Rosemary Extract</a>, <a href=""http://www.chatto.com/aloe-vera/"">Aloe Extract</a>, Chamomile Extract",6.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,06/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Conditioners, Category Path: Conditioners|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Red Deep Raspberry], Category Path: Colored Hair [Red Deep Raspberry]|Category Name: Colored Hair [Auburn Red], Category Path: Colored Hair [Auburn Red]|Category Name: Colored Hair [Ruby], Category Path: Colored Hair [Ruby]","Product Image File: Chatto_Longevity_Color_Conditioner_Red_Raspberry_Final__92596.JPG, Product Image URL: http://www.chatto.com/product_images/u/924/Chatto_Longevity_Color_Conditioner_Red_Raspberry_Final__92596.JPG",,,,/longevity-botanical-red-deep-raspberry-enhancement-color-conditioner/,,,New,"""Application=First wet hair, then apply any Chatto Shampoo to remove residue, proceed with Chatto Organic Longevity Color Shampoo of choice. For deeper tone or to extend the vibrancy of color leave color shampoo in for 3-5 minutes. Massage and rinse thoroughly."";"":=Follow up with use Longevity Red Deep Raspberry Enhancement Botanical Color Conditioner. To restore color and nourish hair leave conditioner in for 3-5 minutes before washing out."""
162,P,052011,"Longevity Red Deep Raspberry Enhancement Organic Color Shampoo",,"  Longevity Red Deep Raspberry Enhancement Organic Color Shampoo extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.50,0.0000,N,"Purified Water, Strawberry Leaves, Red Organic Raspberry, Silver Needle Tea, Black Tea, Rooibos Tea, <a href=""http://www.chatto.com/shea-butter/"">Shea Butter</a>, <a href=""http://www.chatto.com/castor-oil/"">Botanical Castor Oil</a>, <a href=""http://www.chatto.com/olive-oil/"">Olive Oil</a>, <a href=""http://www.chatto.com/coconut-oil/"">Coconut Oil</a>, Bur Oil, Green Tea, Olive Extract, Ginger Extract, <a href=""http://www.chatto.com/nettle/"">Nettle</a>, Grape Seed Oil, Comfrey,  <a href=""http://www.chatto.com/rosemary/"">Rosemary Extract</a>, <a href=""http://www.chatto.com/aloe-vera/"">Aloe Extract</a>, Chamomile Extract",6.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,06/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Shampoos, Category Path: Shampoos|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Red Deep Raspberry], Category Path: Colored Hair [Red Deep Raspberry]|Category Name: Colored Hair [Auburn Red], Category Path: Colored Hair [Auburn Red]|Category Name: Colored Hair [Ruby], Category Path: Colored Hair [Ruby]","Product Image File: Chatto_Longevity_Botanical_Enhancement_Color_Shampoo_Deep_Red_Raspberry__92985.jpg, Product Image URL: http://www.chatto.com/product_images/w/458/Chatto_Longevity_Botanical_Enhancement_Color_Shampoo_Deep_Red_Raspberry__92985.jpg",,,,/longevity-red-deep-raspberry-enhancement-organic-color-shampoo/,,,New,"""Application=First wet hair, then apply any Chatto Shampoo to remove residue, proceed with Chatto Organic Longevity Color Shampoo of choice. For deeper tone or to extend the vibrancy of color leave color shampoo in for 3-5 minutes. Massage and rinse thoroughly."";"":=Follow up with use Longevity Red Deep Raspberry Enhancement Botanical Color Conditioner. To restore color and nourish hair leave conditioner in for 3-5 minutes before washing out"""
163,P,012011,"Longevity Botanical Cool Grey Enhancement Color Conditioner",,"  Longevity Botanical Cool Grey Enhancement Color Conditioner extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.99,0.0000,N,,6.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,06/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Conditioners, Category Path: Conditioners|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Cool Grey], Category Path: Colored Hair [Cool Grey]","Product Image File: Chatto_Longevity_Color_Conditioner_Cool_Grey_Final__54675.JPG, Product Image URL: http://www.chatto.com/product_images/y/034/Chatto_Longevity_Color_Conditioner_Cool_Grey_Final__54675.JPG",,,,/longevity-botanical-cool-grey-enhancement-color-conditioner/,,,New,
164,P,062011,"Longevity Cool Grey Enhancement Organic Color Shampoo",,"  Longevity Cool Grey Enhancement Organic Color Shampoo extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.50,0.0000,N,,6.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,07/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Shampoos, Category Path: Shampoos|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Cool Grey], Category Path: Colored Hair [Cool Grey]","Product Image File: Chatto_Longevity_Color_Shampoo_Grey_Final__32820.JPG, Product Image URL: http://www.chatto.com/product_images/b/144/Chatto_Longevity_Color_Shampoo_Grey_Final__32820.JPG",,,,/longevity-cool-grey-enhancement-organic-color-shampoo/,,,New,
165,P,072011,"Longevity Botanical Golden Blonde Enhancement Color Conditioner",,"  Longevity Botanical Golden Blonde Enhancement Color Conditioner extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.99,0.0000,N,,6.0000,4.0000,16.0000,4.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,07/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Conditioners, Category Path: Conditioners|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Golden Blonde], Category Path: Colored Hair [Golden Blonde]","Product Image File: Chatto_Longevity_Color_Conditioner_Golden_Blondes_Final__01528.JPG, Product Image URL: http://www.chatto.com/product_images/a/147/Chatto_Longevity_Color_Conditioner_Golden_Blondes_Final__01528.JPG",,,,/longevity-botanical-golden-blonde-enhancement-color-conditioner/,,,New,
166,P,082011,"Longevity Golden Blonde Enhancement Organic Color Shampoo",,"  Longevity Golden Blonde Enhancement Organic Color Shampoo extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.50,0.0000,N,,6.0000,4.0000,16.0000,4.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,07/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Shampoos, Category Path: Shampoos|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Golden Blonde], Category Path: Colored Hair [Golden Blonde]","Product Image File: Chatto_Longevity_Color_Shampoo_Golden_Blondes_Final__58244.JPG, Product Image URL: http://www.chatto.com/product_images/s/960/Chatto_Longevity_Color_Shampoo_Golden_Blondes_Final__58244.JPG",,,,/longevity-golden-blonde-enhancement-organic-color-shampoo/,,,New,
167,P,042011,"Longevity Botanical Coffee Brown Enhancement Color Conditioner",,"  Longevity Botanical Coffee Brown Enhancement Color Conditioner extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.99,0.0000,N,,6.0000,4.0000,16.0000,4.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,07/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Conditioners, Category Path: Conditioners|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Coffee Brown], Category Path: Colored Hair [Coffee Brown]|Category Name: Colored Hair [Reddish Brown], Category Path: Colored Hair [Reddish Brown]|Category Name: Colored Hair [Dark Chocolate Brown], Category Path: Colored Hair [Dark Chocolate Brown]|Category Name: Colored Hair [Brown Expresso], Category Path: Colored Hair [Brown Expresso]","Product Image File: Chatto_Longevity_Color_Conditioner_Coffee_Brown_Final__47165.JPG, Product Image URL: http://www.chatto.com/product_images/u/848/Chatto_Longevity_Color_Conditioner_Coffee_Brown_Final__47165.JPG",,,,/longevity-botanical-coffee-brown-enhancement-color-conditioner/,,,New,
168,P,032011,"Longevity Coffee Brown Enhancement Organic Color Shampoo",,"  Longevity Coffee Brown Enhancement Organic Color Shampoo extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,18.50,0.0000,N,,8.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,10/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Shampoos, Category Path: Shampoos|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Coffee Brown], Category Path: Colored Hair [Coffee Brown]|Category Name: Colored Hair [Reddish Brown], Category Path: Colored Hair [Reddish Brown]|Category Name: Colored Hair [Dark Chocolate Brown], Category Path: Colored Hair [Dark Chocolate Brown]|Category Name: Colored Hair [Brown Expresso], Category Path: Colored Hair [Brown Expresso]","Product Image File: Chatto_Longevity_Color_Shampoo_Coffee_Brown_Final__28372.JPG, Product Image URL: http://www.chatto.com/product_images/t/328/Chatto_Longevity_Color_Shampoo_Coffee_Brown_Final__28372.JPG",,,,/longevity-coffee-brown-enhancement-organic-color-shampoo/,,,New,
169,P,122011,"Longevity Black Royal Enhancement Organic Color Shampoo",,"  Longevity Black Royal Enhancement Organic Color Shampoo extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,18.50,0.0000,N,"Purified Water, Black Tea, Blackberry, Cherry Black, Rooibos Tea, <a href=""http://www.chatto.com/shea-butter/"">Shea Butter</a>, <a href=""http://www.chatto.com/castor-oil/"">Botanical Castor Oil</a>, <a href=""http://www.chatto.com/olive-oil/"">Olive Oil</a>, Coconut Oil, Bur Oil, <a href=""http://www.chatto.com/green-tea/"">Green Tea Extract</a>, Olive Extract, <a href=""http://www.chatto.com/aloe-vera/"">Aloe Vera Extract</a>, Ginger Extract, <a href=""http://www.chatto.com/nettle/"">Nettle</a>, <a href=""http://www.chatto.com/burdock-root-extract/"">Burdock</a>, <a href=""#"">Comfrey</a>, <a href=""http://www.chatto.com/sage/"">Sage</a>, <a href=""http://www.chatto.com/rosemary/"">Rosemary</a>, Black Seed Oil",8.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,10/04/2012,16/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Shampoos, Category Path: Shampoos|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Black Royal], Category Path: Colored Hair [Black Royal]|Category Name: Colored Hair [Jet Black], Category Path: Colored Hair [Jet Black]","Product Image File: Chatto_Longevity_Color_Shampoo_Royal_Black_Final__37575.JPG, Product Image URL: http://www.chatto.com/product_images/a/282/Chatto_Longevity_Color_Shampoo_Royal_Black_Final__37575.JPG",,,,/longevity-black-royal-enhancement-organic-color-shampoo/,,,New,"""Application=First wet hair, and then apply any Chatto natural shampoo to remove residue, proceed with Chatto Longevity Black Royal Enhancement Organic Color Shampoo. For Deeper tone or to extend the vibrancy of color leave color shampoo in for 3-5 minutes."";"":=Massage through and rinse thoroughly. Follow up with Chatto Longevity Botanical Black Royal Enhancement Color Conditioner with Omega-3."";"":=Shake Well Before Use"""
170,P,142011,"Longevity Botanical Strawberry Red Enhancement Color Conditioner",,"  Longevity Botanical Strawberry Red Enhancement Color Conditioner extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.99,0.0000,N,,6.0000,4.0000,16.0000,4.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,11/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Conditioners, Category Path: Conditioners|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Reddish Brown], Category Path: Colored Hair [Reddish Brown]|Category Name: Colored Hair [Strawberry Red], Category Path: Colored Hair [Strawberry Red]","Product Image File: Chatto_Longevity_Color_Conditioner_Strawberry_RedFinal__42209.JPG, Product Image URL: http://www.chatto.com/product_images/r/987/Chatto_Longevity_Color_Conditioner_Strawberry_RedFinal__42209.JPG",,,,/longevity-botanical-strawberry-red-enhancement-color-conditioner/,,,New,
171,P,132011,"Longevity Strawberry Red Enhancement Organic Color Shampoo",,"  Longevity Strawberry Red Enhancement Organic Color Shampoo extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.50,0.0000,N,,6.0000,4.0000,16.0000,4.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,12/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Shampoos, Category Path: Shampoos|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Reddish Brown], Category Path: Colored Hair [Reddish Brown]|Category Name: Colored Hair [Strawberry Red], Category Path: Colored Hair [Strawberry Red]","Product Image File: Chatto_Longevity_Strawberry_Red_Organic_Color_Shampoo_Red_Final__28104.JPG, Product Image URL: http://www.chatto.com/product_images/q/307/Chatto_Longevity_Strawberry_Red_Organic_Color_Shampoo_Red_Final__28104.JPG",,,,/longevity-strawberry-red-enhancement-organic-color-shampoo/,,,New,
172,P,152011,"Longevity Botanical Natural Brunettes Enhancement Color Conditioner",,"  Longevity Botanical Natural Brunettes Enhancement Color Conditioner extends pure color vibrancy, intensifies color and nourishes hair, protects color-treated hair and restores color to faded hair. The botanical ingredients and anti-oxidants support superior long-lasting color, protect the hair from environmental damage and leave the hair healthy, soft, and shiny.",0.00,0.00,0.00,16.99,0.0000,N,,6.0000,4.0000,16.0000,4.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,12/04/2012,11/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Conditioners, Category Path: Conditioners|Category Name: Men, Category Path: Men|Category Name: Dandruff | Flaky Scalp, Category Path: Dandruff | Flaky Scalp|Category Name: Chemically Treated Hair, Category Path: Chemically Treated Hair|Category Name: Colored Hair, Category Path: Colored Hair|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Colored Hair [Reddish Brown], Category Path: Colored Hair [Reddish Brown]|Category Name: Colored Hair [Natural Brunettes], Category Path: Colored Hair [Natural Brunettes]|Category Name: Colored Hair [Brown Caramel], Category Path: Colored Hair [Brown Caramel]|Category Name: Colored Hair [Dark Chocolate Brown], Category Path: Colored Hair [Dark Chocolate Brown]|Category Name: Colored Hair [Golden Brown], Category Path: Colored Hair [Golden Brown]","Product Image File: Chatto_Longevity_Color_Conditioner_Brown_Natural_Brunettes_Final__27705.JPG, Product Image URL: http://www.chatto.com/product_images/a/012/Chatto_Longevity_Color_Conditioner_Brown_Natural_Brunettes_Final__27705.JPG",,,,/longevity-botanical-natural-brunettes-enhancement-color-conditioner/,,,New,
